Contact.009,Murphy,Sean,350 Collins Street,Melbourne,,3000,Australia,350 Collins Street,Melbourne,,3000,Australia,(03) 9783 2121,(03) 9783 2244,04 5762 7558,(08) 8221 5551,seanmurphy@mailinator.com,SVP Marketing,Marketing
Contact.010,Curran,Stephanie,350 Collins Street,Melbourne,,3000,Australia,350 Collins Street,Melbourne,,3000,Australia,(03) 9783 2121,(03) 9783 2244,04 6909 7602,(03) 9783 2244,stephaniecurran@mailinator.com,EVP Business Development,Business Development
Contact.011,Mcdonald,Steve,Cnr John Hines Ave & Grt Western Hwy,Minchinbury,,2072,Australia,Cnr John Hines Ave & Grt Western Hwy,Minchinbury,,2072,Australia,(02) 9462 0300,(02) 9462 0300,04 6315 1324,(02) 9462 0300,stevemcdonald@mailinator.com,Chief Information Officer,C-Level
Contact.012,Metz,Mark,350 Collins Street,Melbourne,,3000,Australia,350 Collins Street,Melbourne,,3000,Australia,(03) 9783 2121,(03) 9783 2244,04 7477 1873,(02) 6042 3400,markmetz@mailinator.com,Chief Executive Officer,C-Level
Contact.013,Lopez,Keith,350 Collins Street,Melbourne,,3000,Australia,350 Collins Street,Melbourne,,3000,Australia,(03) 9783 2121,(03) 9783 2244,04 5283 6767,(03) 9783 2244,keithlopez@mailinator.com,Marketing Manager,Marketing
Contact.014,Miller,Al,350 Collins Street,Melbourne,,3000,Australia,350 Collins Street,Melbourne,,3000,Australia,(03) 9783 2121,(03) 9783 2244,04 8793 0181,(07) 5529 2125,almiller@mailinator.com,Purchasing,Operations
Contact.005,Reseller,Tom,Princes Highway,Nowra,,2076,Australia,Princes Highway,Nowra,,2076,Australia,(02) 8882 0600,(02) 8882 0600,0415 999 711,(02) 8882 0600,treseller@mailinator.com,Account Executive,Sales
Contact.015,Kane,Jeff,168 Lone Pine Avenue,Orange,,2077,Australia,168 Lone Pine Avenue,Orange,,2077,Australia,(02) 6650 7600,(02) 6650 7600,04 2218 7039,(02) 6650 7600,jeffkane@mailinator.com,Director-Accounting,Finance
Contact.008,Forbes,Sean,Cnr Tangerine Rd & Woodville Rd,Villawood,,2086,Australia,Cnr Tangerine Rd & Woodville Rd,Villawood,,2086,Australia,(02) 6966 9700,(02) 6966 9700,04 2373 4506,(02) 6966 9700,seanforbes@mailinator.com,CFO,C-Level
Contact.002,Kingston*,Mark,Cnr Parramatta Rd & Frederick St,Ashfield,,2000,Australia,Cnr Parramatta Rd & Frederick St,Ashfield,,2000,Australia,(02) 9679 9299,(02) 9679 9299,,(02) 9679 9299,mk@mailinator.com,Project Manager,Marketing
Contact.003,Davie*,James,30 Northcot Drv,Kotara,,2013,Australia,30 Northcot Drv,Kotara,,2013,Australia,(07) 5529 2300,(07) 5529 2125,,(07) 5529 2125,jd@mailinator.com,VP of Sales,Operations
Contact.016,Fitzpatrick,Kathy,2000 New England Hwy,Maitland,,2016,Australia,2000 New England Hwy,Maitland,,2016,Australia,(02) 6333 0200,(02) 6333 0200,04 2312 8689,(02) 6333 0200,kathyfitzpatrick@mailinator.com,Director-Human Resources,HR
Contact.017,Flachbarth,Ed,2 Bruxner Hwy,Lismore,,2015,Australia,2 Bruxner Hwy,Lismore,,2015,Australia,(02) 8707 6400,(02) 8707 6400,04 4759 6615,(02) 8707 6400,edflachbarth@mailinator.com,Administrative Assistant,Operations
Contact.006,Ideas,Steve,,,,,,3418 Poplar Ave,Shelby,,38111,United States,(674) 555-0197,(674) 555-0182,04 3001 7149,(674) 555-0150,si@mailinator.com,VP Operations,
Lead,LASTNAME,FIRSTNAME,TITLE,COMPANY,STREET,CITY,STATE,POSTALCODE,COUNTRY,PHONE,MOBILEPHONE,FAX,EMAIL,WEBSITE,,,,,
Lead.007,Bolivar,Lea,VP Operations,Safety Sign & Supply Ltd,460 Waymouth St,Tuggerah,,5000,Australia,(02) 9748 4377,04 4276 0800,(02) 9748 4377,leabolivar@mailinator.com,http://www.safetysignsupplyltd.com,,,,,
Lead.011,Hibbard,Siobhan,VP Consulting,Kingsbury Colony,Mega Centre St Martins Crs,Tweed Heads,,2045,Australia,(02) 4941 0600,04 8221 5551,(02) 4941 0600,siobhanhibbard@mailinator.com,http://www.kingsburycolony.net,,,,,
Lead.001,Abelin*,Rosa,VP Consulting,Universe Design,248-252 New Line Rd,Melbourne,,2060,Australia,(02) 9653 7500,04 4276 0800,(02) 9653 7500,rosaabelin@mailinator.com,http://www.universedesign.net,,,,,
Lead.005,Boehme,Debra,Manager Sales Exec Finance Exec,Air Controls Co Inc,Cnr Bourke Rd & Gardeners Rd,Griffith,,2017,Australia,(02) 9724 2799,04 8882 0600,(02) 9724 2799,debraboehme@mailinator.com,http://www.aircontrolscoinc.net,,,,,
Lead.012,Poirier,Quinn,Spouse,Mct Inc-Missoula Children's,2230 W 63rd St,North Parramatta,,2000,Australia,(02) 4720 2000,04 9679 9299,(02) 4424 5000,quinnpoirier@mailinator.com,http://www.mctincmissoulachildrens.net,,,,,
Lead.010,Gunther,Tyrell,VP IT,Midwest Industries Inc,"Bayview Centre, Northcliffe Drv",Coffs Harbour South,,2035,Australia,(02) 4587 6700,04 5529 2125,(02) 9873 8000,tyrellgunther@mailinator.com,http://www.midwestindustriesinc.com,,,,,
Lead.008,Claude,Alisha,Senior Vice President-Operations,Interstate Brands Corp,347-359 Milperra Road,Melbourne,,2041,Australia,(02) 6621 2345,04 4276 0800,(02) 6650 7600,benniecaudle@mailinator.com,http://www.interstatebrandscorp.net,,,,,
Lead.004,Amy,Jordan,VP Purchasing,Lee Enterprises Inc,Breese Parade,Mascot,,2061,Australia,(02) 8882 0600,04 8882 0600,(02) 9700 8599,jordanamy@mailinator.com,http://www.leeenterprisesinc.net,,,,,
Lead.009,Greenbaum,Janice,Type Setter,Pasta Montana,Kidman Way,North Parramatta,,2065,Australia,(02) 6621 2345,04 6621 2345,(02) 4941 0600,janicegreenbaum@mailinator.com,http://www.pastamontana.net,,,,,
Lead.013,Shatzer,Summer,Chairman of the Board Chief Executive Officer,Empire Steel Mfg Co,30 Northcot Drv,North Penrith,,2066,Australia,(02) 9748 4377,04 9748 4377,(02) 6966 9700,summershatzer@mailinator.com,http://www.empiresteelmfgco.com,,,,,
Lead.003,Arlint*,Tim,President CEO,Glacier Wholesalers Inc,Breese Parade,Sydney,,2008,Australia,(03) 9783 2244,04 5529 2125,(02) 4737 5400,timarlint@mailinator.com,http://www.glacierwholesalersinc.net,,,,,
Lead.006,Bohan,Guy,CFO,StorSafe,28 Short St,Brisbane,,2040,Australia,(02) 9486 5700,04 4225 2611,(02) 6650 7600,guybohan@mailinator.com,http://www.storsafe.net,,,,,
Lead.014,Tindall,Roman,Chief Information Officer,TT Systems,Lots 7-12 Stockyard Pl,Bonnyrigg,,2063,Australia,(02) 9610 9288,04 4737 5400,(02) 4720 2000,romantindall@mailinator.com,http://www.ttsystems.com,,,,,
Lead.002,Alonso*,Jeremie,VP Consulting,Advanced Interconnect,350 Collins Street,Melbourne,,3000,Australia,(03) 9783 2121,04 4424 5000,(03) 9783 2121,jeremiealonso@mailinator.com,http://www.advancedinterconnect.com,,,,,
Lead.015,Woolum,Kirstin,Account Executive,"ScanSnap, Inc.",2166 Castlereagh Road,Coffs Harbour South,,2074,Australia,(02) 4628 7390,04 9748 4377,(02) 4276 0800,kirstinwoolum@mailinator.com,http://www.scansnapinc.com,,,,,
Campaign,NAME,DESCRIPTION,CAMPAIGN_TACTIC__C,,,,,,,,,,,,,,,,
Campaign.001,Tradeshow - Sponsor Booth - Q2,,,,,,,,,,,,,,,,,,
Campaign.002,3rd Party Banners - New Product Promos,,,,,,,,,,,,,,,,,,
Campaign.003,3rd Party Banners - Add On Promotions,,Webinars,,,,,,,,,,,,,,,,
Campaign.004,Google Adwords - Multiple Keywords,Process Map,,,,,,,,,,,,,,,,,
Campaign.005,Email - New Products Discount Offer,Email piece driving people to register for tour new business process map - simplified URL directs to a landing page  (www.ucigo.com/webinar),Direct Mail,,,,,,,,,,,,,,,,
Opportunity,NAME,DESCRIPTION,NEXTSTEP,,,,,,,,,,,,,,,,
Opportunity.007,Advanced Inc.* - 49K*,Will give end of year incentive to sign,Sign SOW,,,,,,,,,,,,,,,,
Opportunity.008,Advanced Inc.* - 20K,Potential big win for their decision maker,great win for us,,,,,,,,,,,,,,,,
Opportunity.009,Advanced Inc.* - 5K,Great customer and this deal is looking good,prospect's spouse is married to vp at the competitor,,,,,,,,,,,,,,,,
Opportunity.010,Advanced Inc.* - 27K,"Great sales cycle, with our new product this is a great fit","Quote sent out, waiting for response",,,,,,,,,,,,,,,,
Opportunity.002,United Partners* - 47K,Will give end of year incentive to sign,Sales presentation to the C-Levels scheduled next week,,,,,,,,,,,,,,,,
Opportunity.004,Advanced Inc.* - 30K,We really have to show value on this one. The customer is a tough sell with a small budget.,follow up in 6 months to see where they are,,,,,,,,,,,,,,,,
Opportunity.005,Advanced Inc.* - 15K,Will give end of year incentive to sign,calling up the chain,,,,,,,,,,,,,,,,
Opportunity.006,Advanced Inc.* - 8K,This deal is looking good so far.,Where do the decision makers stand?,,,,,,,,,,,,,,,,
Opportunity.001,United Partners* - 68K*,"This is a huge strategic opportunity.  We're starting to gain momentum in this account, and the customer has the potential to be a referral machine for us.",Identifying key decision makers and stakeholders.,,,,,,,,,,,,,,,,
Opportunity.011,Advanced Inc.* - 10K,,,,,,,,,,,,,,,,,,
Opportunity.003,United Partners* - 52K,"This is our first opportunity to establish a relationship with United Partners that we can build on in the coming years.  We are well-positioned to win, but we need to establish our credentials and experience in the industry.",Finalize contracts.,,,,,,,,,,,,,,,,
Case,SUBJECT,DESCRIPTION,,,,,,,,,,,,,,,,,
Case.001,Difficulty upgrading Server*,My Server configuration is broken. Justy did an update & upgrade? What should I do?,,,,,,,,,,,,,,,,,
Case.007,Need last statement,My dog ate my last statement. Can you please resend?,,,,,,,,,,,,,,,,,
Case.008,Configuration isn't working,Configuration isn't working. Please help.,,,,,,,,,,,,,,,,,
Case.002,Server up?,I can't access it. What's going on?,,,,,,,,,,,,,,,,,
Case.003,What are your support hours?,Can I call on Saturdays?,,,,,,,,,,,,,,,,,
Case.009,Where's my password stored?,Any ideas would be appreciated.,,,,,,,,,,,,,,,,,
Case.010,Having trouble upgrading to the latest version,My screen freezes whenever I try to upgrade. What do you recommend?,,,,,,,,,,,,,,,,,
Case.004,How much do I owe on my bill?,I can't find my last billing statement and am unsure how much my bill should be this month.,,,,,,,,,,,,,,,,,
Case.011,Current Balance,Unsure how much I owe this month.,,,,,,,,,,,,,,,,,
Case.012,Question about my last statement,Last statement question.,,,,,,,,,,,,,,,,,
Case.005,Issue resetting my password*,Having trouble resetting my password. I logged out and can't remember my password.,,,,,,,,,,,,,,,,,
Case.006,Can't find test report,,,,,,,,,,,,,,,,,,
Case.013,Wireless router not broadcasting.,Wireless router not broadcasting. No one hears my screams...,,,,,,,,,,,,,,,,,
Product2,NAME,PRODUCTCODE,DESCRIPTION,,,,,,,,,,,,,,,,
Product2.001,Wireless Router,S100,The standard product is designed to bring business value to small and medium size business.,,,,,,,,,,,,,,,,
Product2.002,Delta Product,D200,The Delta Product adds value through the automated widget builder enhancement to the standard product functionality.,,,,,,,,,,,,,,,,
Product2.003,Business Consulting,12M-BC,"This is a 12 month consulting package for business consulting based on a standard consulting rate of $1,800 per day.  To edit, drill into the revenue and quantity schedule once it has been associated to the opportunity.",,,,,,,,,,,,,,,,
Product2.004,Technical Services,Tech-12 Month,"This is a 12 month consulting package for technical consulting based on a standard consulting rate of $2,200 per day.  Please confirm with professional services that all of the business process review is complete before consulting the tech team.",,,,,,,,,,,,,,,,
Product2.005,Alpha Product,S110,This Alpha Product (S110) is an add-on to the standard product (S100).  Install verification worksheets must conincide with contracts for the S100 product before Alpha product is sold.,,,,,,,,,,,,,,,,
Asset,NAME,SERIALNUMBER,DESCRIPTION,,,,,,,,,,,,,,,,
Asset.001,Alpha Product,129290t5,,,,,,,,,,,,,,,,,
Asset.002,Delta Product,24637788,,,,,,,,,,,,,,,,,
Asset.003,Wireless Router,1203985,,,,,,,,,,,,,,,,,
Asset.004,Alpha Product,1203990,,,,,,,,,,,,,,,,,
Asset.005,Delta Product,1203991,,,,,,,,,,,,,,,,,
Asset.006,Alpha Product,65764467652,,,,,,,,,,,,,,,,,
Task,SUBJECT,DESCRIPTION,,,,,,,,,,,,,,,,,
Task.003,Review Marketing Strategy,,,,,,,,,,,,,,,,,,
Task.004,Discovery call,,,,,,,,,,,,,,,,,,
Task.007,Connect,,,,,,,,,,,,,,,,,,
Task.017,Send new pricing,,,,,,,,,,,,,,,,,,
Task.016,Call for update,,,,,,,,,,,,,,,,,,
Task.015,Send Thank You,,,,,,,,,,,,,,,,,,
Task.014,Left voicemail,,,,,,,,,,,,,,,,,,
Task.019,Discovery notes,,,,,,,,,,,,,,,,,,
Task.011,Follow up on status,,,,,,,,,,,,,,,,,,
Task.013,Follow up to my message,,,,,,,,,,,,,,,,,,
Task.018,Connect,,,,,,,,,,,,,,,,,,
Task.001,Manager deal update,,,,,,,,,,,,,,,,,,
Task.002,Send new pricing,,,,,,,,,,,,,,,,,,
Task.005,Send new statement,,,,,,,,,,,,,,,,,,
Task.012,Review Case,,,,,,,,,,,,,,,,,,
Task.008,Complete Assessment,Complete Assessment Document,,,,,,,,,,,,,,,,,
Event,SUBJECT,LOCATION,DESCRIPTION,,,,,,,,,,,,,,,,
Event.002,Meeting with Decision Makers,Aloha Conference Room,,,,,,,,,,,,,,,,,
Event.001,Deal Review,Hawaii Conference Room,,,,,,,,,,,,,,,,,
Event.003,Investigate Open Case,,,,,,,,,,,,,,,,,,
Solution,SOLUTIONNAME,SOLUTIONNOTE,SOLUTIONLANGUAGE,KEYWORDS__C,INTERNAL_NOTES__C,,,,,,,,,,,,,,
Solution.003,Billing Statement Policies & FAQ,"<ul><li>For your balance, please call our hotline 1-800-555-1212. Press 1 for Balance check.</li><li>We only handle Net 30 transactions</li><li>If you cannot afford to pay your bill, please call our hotline 1-800-555-1212</li><li>Send all of your statements to our headquarters address and make the check out to the finance department. The address is available on our company web site</li></ul>",en_US,"billing, statement, question, policy, policies, balance",,,,,,,,,,,,,,,
